218,13,learnbuddy-backend-stg-75587bf7c-r7529,600,100,0
219,13,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,362,0,0
220,13,centralized-user-prod-78bc9f7b96-txbcl,354,0,0
221,13,cert-manager-cainjector-658b6dbf77-8t625,123,0,0
222,13,fsm-backend-cron-prod-6bd6459455-p9p49,6864,0,0
223,13,fsm-backend-prod-579b7846b9-krvsh,19780,0,0
224,13,fsm-frontend-prod-c97f7b8c6-6wb8r,1153,0,1
225,14,cert-manager-cainjector-658b6dbf77-8t625,45,0,0
226,14,learnbuddy-backend-stg-75587bf7c-r7529,596,100,0
227,14,fsm-backend-prod-579b7846b9-qbxjw,50134,0,0
228,14,learnbuddy-backend-prod-5969b7c99c-f4g5n,1226,87,1
229,14,fsm-frontend-prod-c97f7b8c6-88psm,1062,0,0
230,14,learnbuddy-backend-prod-5969b7c99c-k9bqm,853,71,1
231,14,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,302,0,0
232,14,centralized-user-prod-78bc9f7b96-txbcl,32103,0,0
233,14,cert-manager-5695c78d49-q9s9j,1360,0,0
234,14,fsm-backend-cron-prod-6bd6459455-p9p49,7364,0,0
235,14,nginx-ingress-controller-5b6697898-7wjsr,5823,0,0
236,14,nginx-ingress-controller-5b6697898-zqxl4,6012,0,0
237,14,runner-gitlab-runner-6bf97bb9b9-7q8hq,4,0,0
238,14,fsm-backend-prod-579b7846b9-krvsh,92300,0,0
239,14,fsm-frontend-prod-c97f7b8c6-6wb8r,1062,0,0
240,14,fsm-backend-prod-579b7846b9-stpj9,121676,0,0
241,14,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,448,0,0
242,15,fsm-frontend-prod-c97f7b8c6-88psm,1242,0,0
243,15,fsm-backend-prod-579b7846b9-qbxjw,93160,0,0
244,15,fsm-assignment-stg-58b984db6f-jrnqc,2,0,0
245,15,fsm-backend-prod-579b7846b9-stpj9,183035,0,0
246,15,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,450,0,0
247,15,nginx-ingress-controller-5b6697898-7wjsr,6523,0,0
248,15,nginx-ingress-controller-5b6697898-zqxl4,5988,0,0
249,15,centralized-user-prod-78bc9f7b96-txbcl,16526,0,0
250,15,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,357,0,1
251,15,learnbuddy-backend-prod-5969b7c99c-f4g5n,4781,232,5
252,15,cert-manager-cainjector-658b6dbf77-8t625,173,0,0
253,15,centralized-user-prod-78bc9f7b96-fw74g,524,0,0
254,15,fsm-frontend-prod-c97f7b8c6-6wb8r,1239,0,1
255,15,centralized-user-prod-78bc9f7b96-q9gdm,13434,0,0
256,15,fsm-backend-prod-579b7846b9-krvsh,119181,0,0
257,15,learnbuddy-backend-stg-75587bf7c-r7529,600,100,0
